sample	haplotype	contig	contig_len	start	end	strand	piece_len	mhc_covered_bp	mhc_covered_frac	n_pieces	anchors	query	cohort
NA19391	2	NA19391#2#CM087804.1		28295746	33396359	+	5100614	5169788	0.9999	1	9743	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA19443	1	NA19443#1#CM089448.1		28448109	33623879	+	5175771	5169788	0.9999	1	9857	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA19443	2	NA19443#2#CM089461.1		28435491	33566565	+	5131075	5169788	0.9999	1	9628	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA19468	1	NA19468#1#JBHDXX010000056.1		28478972	33624126	+	5145155	5169788	0.9999	1	10036	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA19468	2	NA19468#2#JBHDXY010000045.1		28382628	33499947	+	5117320	5169788	0.9999	1	9952	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA19682	1	NA19682#1#CM094150.1		28411407	33568676	+	5157270	5169788	0.9999	1	10204	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA19682	2	NA19682#2#CM094164.1		28463959	33644888	+	5180930	5169604	0.9998	1	9681	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA19700	1	NA19700#1#CM089621.1		28376765	33517479	+	5140715	5170153	0.9999	1	11573	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA19700	2	NA19700#2#CM089638.1		28426616	33709243	+	5282628	5169788	0.9999	1	9017	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA19776	1	NA19776#1#CM094012.1		28385884	33702873	+	5316990	5169788	0.9999	1	10099	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA19776	2	NA19776#2#CM094049.1		28416676	33523673	+	5106998	5169604	0.9998	1	11739	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA19835	1	NA19835#1#CM094026.1		28418644	33486956	+	5068313	5169788	0.9999	1	10064	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA19835	2	NA19835#2#CM094035.1		28457594	33528933	+	5071340	5169788	0.9999	1	9801	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA19909	1	NA19909#1#JBIRDH010000012.1		28412877	33619076	+	5206200	5169788	0.9999	1	9199	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA19909	2	NA19909#2#JBIRDI010000053.1		28451896	33658066	+	5206171	5169788	0.9999	1	9205	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20129	2	NA20129#2#CM092121.1		28370806	33473927	+	5103122	5169788	0.9999	1	10071	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20129	1	NA20129#1#JAHEPE020000006.1		162	4816795	+	4816634	4866872	0.9413	2	9132	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20129	1	NA20129#1#JAHEPE020000013.1		28306363	28595928	+	289566	289430	0.056	2	645	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20282	1	NA20282#1#JBIRDT010000005.1		1683408	6782988	+	5099581	5169604	0.9998	1	10287	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20282	2	NA20282#2#JBIRDU010000003.1		1683297	6763868	+	5080572	5169788	0.9999	1	10482	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20346	1	NA20346#1#CM094251.1		28457185	33666384	+	5209200	5169788	0.9999	1	9035	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20346	2	NA20346#2#CM094262.1		28410681	33542038	+	5131358	5169604	0.9998	1	9957	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20503	1	NA20503#1#CM102459.1		28379297	33541270	+	5161974	5169788	0.9999	1	10052	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20503	2	NA20503#2#CM102476.1		28357590	33489275	+	5131686	5169788	0.9999	1	10892	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20752	1	NA20752#1#CM099770.1		28378820	33526332	+	5147513	5169788	0.9999	1	10293	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20752	2	NA20752#2#CM099783.1		28398107	33586251	+	5188145	5169788	0.9999	1	9848	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20762	1	NA20762#1#CM102512.1		28400125	33568157	+	5168033	5169788	0.9999	1	9361	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20762	2	NA20762#2#CM102528.1		28437013	33575799	+	5138787	5169788	0.9999	1	10457	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20799	1	NA20799#1#CM098688.1		28368547	33505653	+	5137107	5169788	0.9999	1	11629	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20799	2	NA20799#2#CM098717.1		28381748	33532360	+	5150613	5170153	0.9999	1	10481	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20805	1	NA20805#1#CM091887.1		28444744	33554804	+	5110061	5169788	0.9999	1	9552	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20805	2	NA20805#2#CM091899.1		28375930	33456966	+	5081037	5169788	0.9999	1	9995	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20806	1	NA20806#1#CM102442.1		28404226	33564454	+	5160229	5169788	0.9999	1	12659	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20806	2	NA20806#2#CM102496.1		28385854	33548009	+	5162156	5169788	0.9999	1	10981	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20809	1	NA20809#1#CM094332.1		28435710	33676068	+	5240359	5169788	0.9999	1	10916	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20809	2	NA20809#2#CM094351.1		28373506	33544564	+	5171059	5169788	0.9999	1	13303	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20827	1	NA20827#1#CM102544.1		28306620	33546886	+	5240267	5169788	0.9999	1	10045	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20827	2	NA20827#2#CM102564.1		28454949	33740832	+	5285884	5169604	0.9998	1	9553	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20850	1	NA20850#1#CM094293.1		28390909	33636624	+	5245716	5169788	0.9999	1	10087	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20850	2	NA20850#2#CM094307.1		28446289	33597788	+	5151500	5169788	0.9999	1	11316	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20870	1	NA20870#1#JBHIJK010000014.1		28358726	33487328	+	5128603	5169788	0.9999	1	10566	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20870	2	NA20870#2#JBHIJL010000043.1		28382928	33533945	+	5151018	5169788	0.9999	1	10821	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20905	1	NA20905#1#CM087474.1		28381582	33489243	+	5107662	5169788	0.9999	1	10198	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA20905	2	NA20905#2#CM087508.1		28378316	33558408	+	5180093	5169788	0.9999	1	10870	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA21093	1	NA21093#1#JBHIJC010000009.1		28380468	33627383	+	5246916	5170153	0.9999	1	9794	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA21093	2	NA21093#2#JBHIJD010000010.1		28371658	33502471	+	5130814	5169788	0.9999	1	10084	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA21102	1	NA21102#1#CM094427.1		28372690	33545460	+	5172771	5169604	0.9998	1	10149	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA21102	2	NA21102#2#CM094447.1		28385953	33511436	+	5125484	5169604	0.9998	1	9939	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA21106	1	NA21106#1#JBHIJA010000045.1		28388869	33551331	+	5162463	5169788	0.9999	1	10558	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA21106	2	NA21106#2#CM089587.1		28353662	33542210	+	5188549	5169788	0.9999	1	10478	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA21110	1	NA21110#1#CM089667.1		28379039	33461462	+	5082424	5169604	0.9998	1	9560	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA21110	2	NA21110#2#CM089683.1		28365916	33548287	+	5182372	5169788	0.9999	1	10691	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA21144	1	NA21144#1#JBIRDF010000052.1		22531832	27777573	+	5245742	5169604	0.9998	1	10039	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA21144	2	NA21144#2#JBIRDG010000005.1		14666330	19853787	+	5187458	5169788	0.9999	1	9691	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA21309	2	NA21309#2#CM092100.1		28345467	33471001	+	5125535	5169788	0.9999	1	10428	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
NA21309	1	NA21309#1#CM092109.1		28406600	33562487	+	5155888	5169788	0.9999	1	10887	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Rest
chm13	0	CHM13#0#chr6		28282159	33401678	+	5119520	5169788	0.9999	1	10300	MHC_GRCh38#0#chr6:28410120-33580577	REF
hg002	2	HG002#2#chr6		28364349	33511960	+	5147612	5169604	0.9998	1	9986	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Jewish
hg002	1	HG002#1#chr6		28367269	33609101	+	5241833	5169788	0.9999	1	10004	MHC_GRCh38#0#chr6:28410120-33580577	HPRC-Jewish
NA18940.JaSaPaGe	1	NA18940#1#h1tg000082l		22521073	27655405	-	5134333	5169788	0.9999	1	10417	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA18940.JaSaPaGe	2	NA18940#2#h2tg000159l		514	4713306	+	4712793	4866872	0.9413	2	9461	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA18940.JaSaPaGe	2	NA18940#2#h2tg000080l		4881	298650	-	293770	293894	0.0568	2	643	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA18943.JaSaPaGe	1	NA18943#1#CM101660.1		28426731	33491938	+	5065208	5169788	0.9999	1	10326	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA18943.JaSaPaGe	2	NA18943#2#CM101689.1		28413016	33476747	+	5063732	5169604	0.9998	1	9917	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA18945.JaSaPaGe	1	NA18945#1#h1tg000007l		25526793	30826391	-	5299599	5170153	0.9999	1	9995	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA18945.JaSaPaGe	2	NA18945#2#h2tg000002l		28368005	33554919	+	5186915	5169788	0.9999	1	10385	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA18952.JaSaPaGe	1	NA18952#1#h1tg000063l		25586722	30891845	-	5305124	5169788	0.9999	1	9924	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA18952.JaSaPaGe	2	NA18952#2#JBHIJT010000011.1		27989065	33294169	+	5305105	5169788	0.9999	1	9965	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA18970.JaSaPaGe	1	NA18970#1#CM101469.1		28338191	33472849	+	5134659	5169788	0.9999	1	10092	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA18970.JaSaPaGe	2	NA18970#2#CM101481.1		28437781	33628491	+	5190711	5169788	0.9999	1	10157	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA18990	1	NA18990#1#h1tg000053l		1684255	6870690	+	5186436	5169788	0.9999	1	10335	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA18990	2	NA18990#2#h2tg000012l		28380706	33571283	+	5190578	5169788	0.9999	1	10300	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA19007	1	NA19007#1#h1tg000006l		27239246	32454334	-	5215089	5169604	0.9998	1	9184	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA19007	2	NA19007#2#h2tg000001l		28406882	33472999	+	5066118	5169788	0.9999	1	10403	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA19066	1	NA19066#1#h1tg000041l		28321019	33454057	+	5133039	5169604	0.9998	1	10288	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA19066	2	NA19066#2#h2tg000023l		28379592	33689338	+	5309747	5169788	0.9999	1	9689	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA19079	1	NA19079#1#h1tg000041l		25967753	30989063	-	5021311	5169788	0.9999	1	9790	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA19079	2	NA19079#2#h2tg000002l		1677209	6863053	+	5185845	5169788	0.9999	1	10284	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA19088	1	NA19088#1#h1tg000014l		26283350	31418977	-	5135628	5169604	0.9998	1	9519	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
NA19088	2	NA19088#2#h2tg000004l		139364569	144598705	-	5234137	5169788	0.9999	1	10442	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Japanese
ksa001	1	ksa001#1#P01_compress.k30.hapmer-0000008		28390148	33635536	+	5245389	5169788	0.9999	1	10383	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa001	2	ksa001#2#P02_compress.k30.hapmer-0000137		138158892	143358025	-	5199134	5169788	0.9999	1	10266	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa002	1	ksa002#1#h1tg000032l		22528800	27353974	-	4825175	4861675	0.9403	2	8872	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa002	1	ksa002#1#h1tg000175l		109	301354	-	301246	301133	0.0582	2	643	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa002	2	ksa002#2#h2tg000047l		28364582	33489388	+	5124807	5169788	0.9999	1	10628	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa003	1	ksa003#1#h1tg000003l		26282372	31531568	-	5249197	5169788	0.9999	1	10567	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa003	2	ksa003#2#h2tg000004l		28111634	33359120	-	5247487	5169788	0.9999	1	9459	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa004	1	ksa004#1#h1tg000006l		2475	2699985	-	2697511	2701013	0.5224	5	6025	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa004	1	ksa004#1#h1tg000606l		1559	2019480	-	2017922	2023408	0.3913	5	3786	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa004	1	ksa004#1#h1tg000338l		4331	278892	-	274562	276387	0.0535	5	226	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa004	1	ksa004#1#h1tg001731l		3903	82463	-	78561	77743	0.015	5	139	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa004	1	ksa004#1#h1tg002036l		30311	77335	-	47025	47020	0.0091	5	72	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa004	2	ksa004#2#h2tg000726l		671	1805991	-	1805321	1815688	0.3512	10	3610	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa004	2	ksa004#2#h2tg000267l		728	1057414	-	1056687	1081288	0.2091	10	1596	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa004	2	ksa004#2#h2tg000991l		396	865615	-	865220	867537	0.1678	10	1448	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa004	2	ksa004#2#h2tg000174l		736	458462	-	457727	454387	0.0879	10	1048	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa004	2	ksa004#2#h2tg000583l		42263	292225	-	249963	250122	0.0484	10	461	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa004	2	ksa004#2#h2tg001158l		1262	165074	+	163813	163805	0.0317	10	384	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa004	2	ksa004#2#h2tg001803l		1414	122823	-	121410	120981	0.0234	10	305	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa004	2	ksa004#2#h2tg001683l		288	74325	+	74038	74085	0.0143	10	179	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa004	2	ksa004#2#h2tg002266l		468	67664	-	67197	67210	0.013	10	155	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa004	2	ksa004#2#h2tg001246l		491	65787	+	65297	65299	0.0126	10	150	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa005	1	ksa005#1#h1tg000012l		28289164	33471875	+	5182712	5169788	0.9999	1	10897	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa005	2	ksa005#2#h2tg000015l		28455196	33802696	+	5347501	5169788	0.9999	1	9598	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa006	1	ksa006#1#h1tg000023l		24976893	30234320	-	5257428	5169788	0.9999	1	9846	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa006	2	ksa006#2#h2tg000085l		1610	2499861	-	2498252	2505293	0.4845	5	5288	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa006	2	ksa006#2#h2tg000156l		3140686	4857840	-	1717155	1667463	0.3225	5	2524	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa006	2	ksa006#2#h2tg000427l		1367	681310	-	679944	680299	0.1316	5	831	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa006	2	ksa006#2#h2tg000448l		152	161581	-	161430	161248	0.0312	5	401	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa006	2	ksa006#2#h2tg000559l		496	141297	-	140802	140777	0.0272	5	323	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa007	1	ksa007#1#h1tg000051l		6349428	11505741	-	5156314	5169604	0.9998	1	9694	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa007	2	ksa007#2#h2tg000027l		3344535	8478308	+	5133774	5169788	0.9999	1	10172	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa008	1	ksa008#1#h1tg000006l		28325815	33557944	+	5232130	5169788	0.9999	1	9980	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa008	2	ksa008#2#h2tg000040l		26875251	31991332	-	5116082	5169788	0.9999	1	10041	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa009	1	ksa009#1#h1tg000017l		201	2210210	-	2210010	2215053	0.4284	5	4522	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa009	1	ksa009#1#h1tg000085l		13174598	14754728	-	1580131	1496839	0.2895	5	2364	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa009	1	ksa009#1#h1tg000482l		84	905269	+	905186	917512	0.1775	5	1514	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa009	1	ksa009#1#h1tg000831l		87	411352	-	411266	417684	0.0808	5	968	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa009	1	ksa009#1#h1tg000892l		981	116137	+	115157	115141	0.0223	5	302	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa009	2	ksa009#2#h2tg000180l		126	2719313	-	2719188	2752561	0.5324	2	4651	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
ksa009	2	ksa009#2#h2tg000317l		466	2348990	-	2348525	2403769	0.4649	2	4792	MHC_GRCh38#0#chr6:28410120-33580577	JaSaPaGe-Saudi
KOREF1	1	chr6_85671		28288069	33527843	+	5239775	5169788	0.9999	1	10440	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KOREF1	2	chr6_93216		28299861	33486856	+	5186996	5169788	0.9999	1	10423	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KOREF2	1	Unplaced_h1tg000017l_2237953		24965590	30159345	-	5193756	5169788	0.9999	1	9613	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KOREF2	2	Unplaced_h2tg000026l_88481		28271060	33401074	+	5130015	5169788	0.9999	1	10304	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-071	1	Unplaced_h1tg000003l_114042770		24917513	29983750	-	5066238	5170153	0.9999	1	10269	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-071	2	Unplaced_h2tg000014l_93768		28304957	33536275	+	5231319	5169604	0.9998	1	11264	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-072	1	Unplaced_h1tg000009l_150514		28287169	33594415	+	5307247	5169788	0.9999	1	9733	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-072	2	Unplaced_h2tg000010l_88675		28260606	33499306	+	5238701	5169604	0.9998	1	10068	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-073	1	Unplaced_h1tg000024l_134765		28276974	33409736	+	5132763	5169788	0.9999	1	9926	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-073	2	Unplaced_h2tg000022l_97593		28283212	33436845	+	5153634	5169604	0.9998	1	10100	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-074	1	Unplaced_h1tg000001l_114533789		24969372	30048015	-	5078644	5169604	0.9998	1	10233	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-074	2	Unplaced_h2tg000011l_115279241		24957451	30204750	-	5247300	5169360	0.9998	1	9619	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-075	1	Unplaced_h1tg000004l_92225		28285449	33448865	+	5163417	5170153	0.9999	1	10727	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-075	2	Unplaced_h2tg000001l_113483410		24951192	30017318	-	5066127	5166832	0.9993	1	10382	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-076-M	1	Unplaced_h1tg000027l_2825028		24973969	30280824	-	5306856	5169788	0.9999	1	9227	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-076-M	2	Unplaced_h2tg000025l_2760357		24964198	30160929	-	5196732	5169788	0.9999	1	10367	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-076-P	1	Unplaced_h1tg000017l_88124		28282601	33357961	+	5075361	5169788	0.9999	1	10644	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-076-P	2	Unplaced_h2tg000017l_137908		28277062	33454172	+	5177111	5170153	0.9999	1	10365	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-076	1	Unplaced_h1tg000013l_113155204		24959153	30136228	-	5177076	5170153	0.9999	1	10358	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-076	2	Unplaced_h2tg000010l_154444		28276223	33472018	+	5195796	5169788	0.9999	1	10365	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-077	1	Unplaced_h1tg000001l_137091		28284173	33492210	+	5208038	5169604	0.9998	1	10204	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-077	2	Unplaced_h2tg000012l_78944		28291410	33360216	+	5068807	5169788	0.9999	1	10354	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-078	1	Unplaced_h1tg000001l_114758335		24960658	30030886	-	5070229	5170153	0.9999	1	10467	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-078	2	Unplaced_h2tg000009l_0		3358197	8522429	+	5164233	5169788	0.9999	1	10370	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-079	1	Unplaced_h1tg000005l_91609		28264818	33599109	+	5334292	5169788	0.9999	1	9832	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-079	2	Unplaced_h2tg000026l_4253567		24954773	30064329	-	5109557	5169788	0.9999	1	10284	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-080	1	Unplaced_h1tg000006l_134640		28341348	33585111	+	5243764	5169604	0.9998	1	10239	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
KPanRef-080	2	Unplaced_h2tg000008l_103230300		24952389	30156782	-	5204394	5166832	0.9993	1	10338	MHC_GRCh38#0#chr6:28410120-33580577	KPanRef-Korean
HIFI032007D	1	h1tg000073l_0_0		608286	5760441	-	5152156	5169604	0.9998	1	9976	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032007D	2	h2tg000247l_0_0		103	3580565	-	3580463	3621712	0.7005	2	7399	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032007D	2	h2tg000455l_0_0		608118	2144059	-	1535942	1599218	0.3093	2	2625	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032018D	1	h1tg000037l_0_0		304267	5382862	+	5078596	5169604	0.9998	1	9650	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032018D	2	h2tg000056l_0_0		307668	5563326	+	5255659	5166832	0.9993	1	9645	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032069D	1	h1tg000026l_0_0		610788	5743677	-	5132890	5169604	0.9998	1	9258	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032069D	2	h2tg000171l_0_0		608783	5720475	-	5111693	5169788	0.9999	1	9746	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032097D	1	h1tg000023l_0_0		611330	5798061	-	5186732	5169788	0.9999	1	10337	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032097D	2	h2tg000077l_0_0		609524	5764255	-	5154732	5169788	0.9999	1	10549	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032103D	1	h1tg000122l_0_0		301346	3035190	+	2733845	2741242	0.5302	2	5420	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032103D	1	h1tg000059l_0_0		611631	3016887	-	2405257	2424678	0.4689	2	4196	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032103D	2	h2tg000045l_0_0		303195	5607722	+	5304528	5169788	0.9999	1	9640	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032161D	1	h1tg000029l_0_0		607863	5752234	-	5144372	5169788	0.9999	1	9981	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
